name,family_id
Blepharocarya,18
Bonetiella,18
Botryceras,18
Bouea,18
Buchanania,18
Calesiam,18
Calsiama,18
Campnosperma,18
Campylopetalum,18
Cardenasiodendron,18
Cassuvium,18
Choerospondias,18
Comocladia,18
Cotinus,18
Cyrtocarpa,18
Daphnitis,18
Dasycarya,18
Dobinea,18
Dracontomelon,18
Drimycarpus,18
Duvaua,18
Emiliomarcelia,18
Euleria,18
Euroschinus,18
Evia,18
Faguetia,18
Fegimanra,18
Festania,18
Gluta,18
Haberlia,18
Haematostaphis,18
Haplorhus,18
Haplospondias,18
Harpephyllum,18
Heeria,18
Holigarna,18
Juliania,18
Koordersiodendron,18
Lannea,18
Lanneoma,18
Laurophyllus,18
Lentiscus,18
Lithraea,18
Lithrea,18
Lobadium,18
Loxopterygium,18
Loxostylis,18
Malosma,18
Manga,18
Mangifera,18
Mauria,18
Melanochyla,18
Melanococca,18
Melanocommia,18
Melanorrhea,18
Melanorrhoea,18
Metopium,18
Micronychia,18
Microstemon,18
Mosquitoxylum,18
Myracrodruon,18
Nothopegia,18
Nothopegiopsis,18
Nothoprotium,18
Ochoterenaea,18
Odina,18
Oncocarpus,18
Operculicarya,18
Orthopterygium,18
Ozoroa,18
Pachycormus,18
Parishia,18
Pegia,18
Pentaspadon,18
Phanrangia,18
Philostemon,18
Phlebochiton,18
Pistacia,18
Plectomirtha,18
Pleiogynium,18
Poupartia,18
Poupartiopsis,18
Protorhus,18
Pseudosmodingium,18
Pseudospondias,18
Rhodosphaera,18
Rhoeidium,18
Rhus,18
Rumphia,18
Scassellatia,18
Schinopsis,18
Schinus,18
Schmaltzia,18
Sclerocarya,18
Searsia,18
Semecarpus,18
Shakua,18
Skoliostigma,18
Smodingium,18
Solenocarpus,18
Sorindeia,18
Sorindeiopsis,18
Spondias,18
Spondiopsis,18
Stagmaria,18
Styphonia,18
Sumacus,18
Swintonia,18
Tapirira,18
Terminthia,18
Thyrsodium,18
Topirira,18
Toxicodendron,18
Trichoscypha,18
Tropidopetalum,18
Trujanoa,18
Veatchia,18
Anarthria,19
Hopkinsia,19
Lyginia,19
Ancistrocladus,20
Anisophyllea,21
Combretocarpus,21
Poga,21
Polygonanthus,21
Aberemoa,22
Afroguatteria,22
Alphonsea,22
Ambavia,22
Anaxagorea,22
Ancana,22
Annickia,22
Annona,22
Anomianthus,22
Anonidium,22
Artabotrys,22
Asimina,22
Asteranthe,22
Balonga,22
Bocagea,22
Bocageopsis,22
Boutiquea,22
Cananga,22
Cardiopetalum,22
Chieniodendron,22
Clathrospermum,22
Cleistochlamys,22
Cleistopholis,22
Craibella,22
Cremastosperma,22
Cyathocalyx,22
Cyathostemma,22
Cymbopetalum,22
Dasymaschalon,22
Deeringothamnus,22
Dendrokingstonia,22
Dennettia,22
Desmopsis,22
Desmos,22
Diclinanona,22
Dielsina,22
Dielsiothamnus,22
Disepalum,22
Drepananthus,22
Duckeanthus,22
Duguetia,22
Duquetia,22
Ellipeia,22
Ellipeiopsis,22
Enicosanthellum,22
Enicosanthum,22
Enneastemon,22
Ephedranthus,22
Exellia,22
Fenerivia,22
Fissistigma,22
Fitzalania,22
Friesodielsia,22
Froesiodendron,22
Fusaea,22
Geanthemum,22
Gilbertiella,22
Goniothalamus,22
Greenwayodendron,22
Griffithia,22
Guatteria,22
Habzelia,22
Haplostichanthus,22
Heteropetalum,22
Hexalobus,22
Hornschuchia,22
Isolona,22
Kinginda,22
Klarobelia,22
Letestudoxa,22
Lettowianthus,22
Maasia,22
Malmea,22
Marsypopetalum,22
Meiocarpidium,22
Meiogyne,22
Melodorum,22
Mezzettia,22
Mezzettiopsis,22
Miliusa,22
Mischogyne,22
Mitrella,22
Mitrephora,22
Mkilua,22
Monanthotaxis,22
Monocarpia,22
Monocyclanthus,22
Monodora,22
Monoon,22
Monostichanthus,22
Mosannona,22
Mosenodendron,22
Mwasumbia,22
Neo-uvaria,22
Neostenanthera,22
Oncodostigma,22
Onychopetalum,22
Ophrypetalum,22
Oreomitra,22
Orophea,22
Oxandra,22
Oxymitra,22
Pachypodanthium,22
Pagerea,22
Papualthia,22
Parartabotrys,22
Phaeanthus,22
Phoenicanthus,22
Piptostigma,22
Platymitra,22
Polyalthia,22
Polyceratocarpus,22
Popowia,22
Porcelia,22
Pseudannona,22
Pseudartabotrys,22
Pseudephedranthus,22
Pseudomalmea,22
Pseudoxandra,22
Pseuduvaria,22
Pyramidanthe,22
Raimondia,22
Rauwenhoffia,22
Richella,22
Rollinia,22
Rolliniopsis,22
Ruizodendron,22
